parent_sku,sku,regular_price,meta:_regular_price,meta:_price,sale_price,manage_stock,stock_status,meta:attribute_pa_style,meta:attribute_pa_sex,meta:attribute_pa_color,meta:attribute_pa_size,image
ART-0596-HD,ART-0596-HD-28,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,XL,ART-0596-TS-color6-men.jpg
ART-0596-HD,ART-0596-HD-29,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,2XL,ART-0596-TS-color6-men.jpg
ART-0596-HD,ART-0596-HD-30,120000,120000,120000,120000,no,instock,تیشرت,آقایان,زرد,3XL,ART-0596-TS-color6-men.jpg
ART-0596-HD,ART-0596-HD-31,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سبز-خاکی,M,ART-0596-TS-color7-men.jpg
ART-0596-HD,ART-0596-HD-32,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سبز-خاکی,L,ART-0596-TS-color7-men.jpg
ART-0596-HD,ART-0596-HD-33,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سبز-خاکی,XL,ART-0596-TS-color7-men.jpg
ART-0596-HD,ART-0596-HD-34,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سبز-خاکی,2XL,ART-0596-TS-color7-men.jpg
ART-0596-HD,ART-0596-HD-35,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سبز-خاکی,3XL,ART-0596-TS-color7-men.jpg
ART-0596-HD,ART-0596-HD-36,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سفید,M,ART-0596-TS-color1-women.jpg
ART-0596-HD,ART-0596-HD-37,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سفید,L,ART-0596-TS-color1-women.jpg
ART-0596-HD,ART-0596-HD-38,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سفید,XL,ART-0596-TS-color1-women.jpg
ART-0596-HD,ART-0596-HD-39,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سفید,2XL,ART-0596-TS-color1-women.jpg
ART-0596-HD,ART-0596-HD-40,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سفید,3XL,ART-0596-TS-color1-women.jpg
ART-0596-HD,ART-0596-HD-41,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,مشکی,M,ART-0596-TS-color2-women.jpg
ART-0596-HD,ART-0596-HD-42,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,مشکی,L,ART-0596-TS-color2-women.jpg
ART-0596-HD,ART-0596-HD-43,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,مشکی,XL,ART-0596-TS-color2-women.jpg
